sample_id,speaker_id,text,text_rank,source_file_id,reference_file_id,source_wav,reference_wav,target_emotion,model_variant,intensity_mode,alpha,intensity_control,style_beta,rank_intensity,rank_src,rank_ref,rank_gap,speaker_cosine,speaker_ref_cosine,generated_wav,pair_type,emotion_acc,emotion_conf,emotion_ref_cosine,emotion_src_cosine,predicted_emotion,epoch
spk11_txt023_sad,11,I thought you meant how old are you?,23,0011_000023,0011_001073,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000023.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Sad/0011_001073.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.8218259215354919,0.6769924163818359,,same_speaker_same_text,1.0,0.9930003881454468,0.887402355670929,0.1659115254878997,sad,00025
spk11_txt023_surprise,11,I thought you meant how old are you?,23,0011_000023,0011_001423,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000023.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Surprise/0011_001423.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.8102194666862488,0.7145671248435974,,same_speaker_same_text,0.0,5.071965279057622e-05,-0.4409038424491882,0.0327572301030159,sad,00025
spk11_txt025_angry,11,She is now choosing skirt to wear.,25,0011_000025,0011_000375,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000025.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Angry/0011_000375.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.7484047412872314,0.8475162982940674,,same_speaker_same_text,0.0,8.773755689617246e-05,-0.324846476316452,0.1509944200515747,sad,00025
spk11_txt025_happy,11,She is now choosing skirt to wear.,25,0011_000025,0011_000725,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000025.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Happy/0011_000725.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.7715862393379211,0.7961403727531433,,same_speaker_same_text,0.0,9.551721450407058e-05,-0.2659280598163605,-0.0243036225438117,sad,00025
spk11_txt025_sad,11,She is now choosing skirt to wear.,25,0011_000025,0011_001075,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000025.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Sad/0011_001075.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.7762131094932556,0.7583869695663452,,same_speaker_same_text,1.0,0.99944669008255,0.998972237110138,-0.0498681142926216,sad,00025
spk11_txt025_surprise,11,She is now choosing skirt to wear.,25,0011_000025,0011_001425,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000025.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Surprise/0011_001425.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.7770904302597046,0.7531375885009766,,same_speaker_same_text,0.0,8.448956214124337e-05,-0.5978305339813232,-0.017637051641941,sad,00025
spk11_txt027_angry,11,Monster made a deep bow.,27,0011_000027,0011_000377,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000027.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Angry/0011_000377.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.8001212477684021,0.8080569505691528,,same_speaker_same_text,0.0,0.0001405183429596,-0.2487311363220214,0.0112736532464623,sad,00025
spk11_txt027_happy,11,Monster made a deep bow.,27,0011_000027,0011_000727,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000027.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Happy/0011_000727.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.802139937877655,0.7262403964996338,,same_speaker_same_text,0.0,0.0001088726494344,-0.2497254014015197,-0.0064051039516925,sad,00025
spk11_txt027_sad,11,Monster made a deep bow.,27,0011_000027,0011_001077,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000027.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Sad/0011_001077.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.8054585456848145,0.8571675419807434,,same_speaker_same_text,1.0,0.9994507431983948,0.9995129108428956,0.0035245865583419,sad,00025
spk11_txt027_surprise,11,Monster made a deep bow.,27,0011_000027,0011_001427,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000027.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Surprise/0011_001427.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.7917439937591553,0.7676392793655396,,same_speaker_same_text,0.0,9.478558786213398e-05,-0.3670289218425751,0.022935714572668,sad,00025
spk11_txt029_angry,11,Rat came and replied on the leaves.,29,0011_000029,0011_000379,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000029.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Angry/0011_000379.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.7020701169967651,0.8749399185180664,,same_speaker_same_text,0.0,0.000138528906973,-0.2496779114007949,-0.0298121161758899,sad,00025
spk11_txt029_happy,11,Rat came and replied on the leaves.,29,0011_000029,0011_000729,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000029.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Happy/0011_000729.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.7478325963020325,0.8458554744720459,,same_speaker_same_text,0.0,9.44000857998617e-05,-0.2703135907649994,-0.0111577026546001,sad,00025
spk11_txt029_sad,11,Rat came and replied on the leaves.,29,0011_000029,0011_001079,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000029.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Sad/0011_001079.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.7296079397201538,0.851010799407959,,same_speaker_same_text,1.0,0.9994255304336548,0.9989013075828552,0.0127193415537476,sad,00025
spk11_txt029_surprise,11,Rat came and replied on the leaves.,29,0011_000029,0011_001429,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000029.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Surprise/0011_001429.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.6996368169784546,0.8297863006591797,,same_speaker_same_text,0.0,6.682392267975956e-05,-0.3588664829730987,0.1000523418188095,sad,00025
spk11_txt030_angry,11,Must a name mean something?,30,0011_000030,0011_000380,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000030.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Angry/0011_000380.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.7268747091293335,0.7975812554359436,,same_speaker_same_text,0.0,0.0001190520270029,-0.367274135351181,0.9877772331237792,neutral,00025
spk11_txt030_happy,11,Must a name mean something?,30,0011_000030,0011_000730,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000030.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Happy/0011_000730.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.7895296812057495,0.727131724357605,,same_speaker_same_text,0.0,0.0001999491214519,-0.5633546113967896,0.9537973403930664,neutral,00025
spk11_txt030_sad,11,Must a name mean something?,30,0011_000030,0011_001080,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000030.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Sad/0011_001080.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.7698012590408325,0.7368875741958618,,same_speaker_same_text,0.0,0.0093026049435138,0.2248002886772155,0.9562703371047974,neutral,00025
spk11_txt030_surprise,11,Must a name mean something?,30,0011_000030,0011_001430,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000030.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Surprise/0011_001430.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.7871676683425903,0.6772142648696899,,same_speaker_same_text,0.0,7.00674281688407e-05,-0.3625288009643554,0.0867039337754249,sad,00025
spk11_txt033_angry,11,This used to be Jerry's occupation.,33,0011_000033,0011_000383,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000033.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Angry/0011_000383.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.8415042757987976,0.8431618213653564,,same_speaker_same_text,0.0,0.0001492521696491,-0.2375243008136749,-0.0505670979619026,sad,00025
spk11_txt033_happy,11,This used to be Jerry's occupation.,33,0011_000033,0011_000733,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000033.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Happy/0011_000733.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.8562142848968506,0.7050936818122864,,same_speaker_same_text,0.0,0.0001192994677694,-0.2448760718107223,-0.0456517711281776,sad,00025
spk11_txt033_sad,11,This used to be Jerry's occupation.,33,0011_000033,0011_001083,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000033.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Sad/0011_001083.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.8390552401542664,0.6617201566696167,,same_speaker_same_text,1.0,0.9994400143623352,0.9997914433479308,-0.0549683272838592,sad,00025
spk11_txt033_surprise,11,This used to be Jerry's occupation.,33,0011_000033,0011_001433,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Neutral/0011_000033.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0011/Surprise/0011_001433.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.8670087456703186,0.6671422719955444,,same_speaker_same_text,0.0,0.000104905833723,-0.3111281394958496,-0.0526701435446739,sad,00025
spk12_txt003_angry,12,That I owe my thanks to you.,3,0012_000003,0012_000353,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000003.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000353.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.7625776529312134,0.7380483150482178,,same_speaker_same_text,0.0,8.292787242680788e-05,-0.4696367681026459,0.3094112575054168,sad,00025
spk12_txt003_happy,12,That I owe my thanks to you.,3,0012_000003,0012_000703,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000003.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Happy/0012_000703.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.7973976731300354,0.6970884799957275,,same_speaker_same_text,0.0,0.0003805039450526,-0.7245725989341736,0.8506664037704468,neutral,00025
spk12_txt003_sad,12,That I owe my thanks to you.,3,0012_000003,0012_001053,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000003.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Sad/0012_001053.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.7812516689300537,0.7047221660614014,,same_speaker_same_text,1.0,0.9888318777084352,0.7367929816246033,0.5117989778518677,sad,00025
spk12_txt003_surprise,12,That I owe my thanks to you.,3,0012_000003,0012_001403,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000003.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Surprise/0012_001403.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.7158055305480957,0.6095647215843201,,same_speaker_same_text,0.0,0.000102945472463,-0.3761860430240631,0.7580617666244507,sad,00025
spk12_txt004_angry,12,They went up to the dark mass job had pointed out.,4,0012_000004,0012_000354,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000004.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000354.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.8128190040588379,0.7953363656997681,,same_speaker_same_text,0.0,0.0001140279928222,-0.417161077260971,0.0082949139177799,sad,00025
spk12_txt004_happy,12,They went up to the dark mass job had pointed out.,4,0012_000004,0012_000704,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000004.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Happy/0012_000704.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.8148037791252136,0.7525941133499146,,same_speaker_same_text,0.0,0.0001041126670315,-0.3683702349662781,0.0429242886602878,sad,00025
spk12_txt004_sad,12,They went up to the dark mass job had pointed out.,4,0012_000004,0012_001054,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000004.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Sad/0012_001054.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.8085303902626038,0.7529436945915222,,same_speaker_same_text,1.0,0.9994332194328308,0.0517687499523162,0.0224711894989013,sad,00025
spk12_txt004_surprise,12,They went up to the dark mass job had pointed out.,4,0012_000004,0012_001404,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000004.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Surprise/0012_001404.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.8201223611831665,0.611123263835907,,same_speaker_same_text,0.0,0.0001016333262668,-0.4277659058570862,-0.0131925707682967,sad,00025
spk12_txt005_angry,12,Clear than clear water!,5,0012_000005,0012_000355,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000005.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000355.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.6730252504348755,0.6092387437820435,,same_speaker_same_text,0.0,0.0002476634399499,-0.0812408179044723,0.957435131072998,neutral,00025
spk12_txt005_happy,12,Clear than clear water!,5,0012_000005,0012_000705,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000005.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Happy/0012_000705.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.6661286354064941,0.567941427230835,,same_speaker_same_text,0.0,0.0005471117910929,-0.1458581537008285,0.9870926141738892,neutral,00025
spk12_txt005_sad,12,Clear than clear water!,5,0012_000005,0012_001055,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000005.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Sad/0012_001055.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.6713657975196838,0.6003950238227844,,same_speaker_same_text,0.0,0.0003997843596152,0.331770122051239,0.88829505443573,neutral,00025
spk12_txt005_surprise,12,Clear than clear water!,5,0012_000005,0012_001405,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000005.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Surprise/0012_001405.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.6734874844551086,0.4832183122634887,,same_speaker_same_text,0.0,4.564403570839204e-05,-0.2197297215461731,0.9919238090515136,neutral,00025
spk12_txt007_angry,12,I'm as bad as I can be.,7,0012_000007,0012_000357,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000007.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000357.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.8324027061462402,0.7860023975372314,,same_speaker_same_text,0.0,8.803499804344028e-05,-0.6290948390960693,0.3597159385681152,sad,00025
spk12_txt007_happy,12,I'm as bad as I can be.,7,0012_000007,0012_000707,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000007.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Happy/0012_000707.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.8477017879486084,0.7806352376937866,,same_speaker_same_text,0.0,0.000612765783444,-0.7837081551551819,0.7671055793762207,neutral,00025
spk12_txt007_sad,12,I'm as bad as I can be.,7,0012_000007,0012_001057,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000007.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Sad/0012_001057.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.8379842638969421,0.636695384979248,,same_speaker_same_text,0.0,0.0057797520421445,0.1709451973438263,0.957891583442688,neutral,00025
spk12_txt007_surprise,12,I'm as bad as I can be.,7,0012_000007,0012_001407,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000007.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Surprise/0012_001407.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.8380542993545532,0.6453912258148193,,same_speaker_same_text,0.0,4.6564731746912e-05,-0.4838086366653442,0.2682446539402008,sad,00025
spk12_txt008_angry,12,That was his chief thought.,8,0012_000008,0012_000358,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000008.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000358.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.8386714458465576,0.8290250897407532,,same_speaker_same_text,0.0,0.000200004884391,-0.7380582690238953,-0.3508757948875427,sad,00025
spk12_txt008_happy,12,That was his chief thought.,8,0012_000008,0012_000708,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000008.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Happy/0012_000708.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.8510195016860962,0.763237714767456,,same_speaker_same_text,0.0,0.0003558338212314,-0.7562940120697021,-0.2148036062717437,neutral,00025
spk12_txt008_sad,12,That was his chief thought.,8,0012_000008,0012_001058,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000008.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Sad/0012_001058.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.8533617854118347,0.6604111790657043,,same_speaker_same_text,1.0,0.9680958986282348,0.4577678442001343,-0.284159243106842,sad,00025
spk12_txt008_surprise,12,That was his chief thought.,8,0012_000008,0012_001408,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000008.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Surprise/0012_001408.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.8537207245826721,0.6700111627578735,,same_speaker_same_text,0.0,4.7436868044314906e-05,-0.5194296836853027,-0.3883711993694305,sad,00025
spk12_txt009_angry,12,On the twenty second of last march.,9,0012_000009,0012_000359,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000009.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000359.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.8452028036117554,0.8153964281082153,,same_speaker_same_text,0.0,0.000142967022839,-0.7324206233024597,0.9841088056564332,neutral,00025
spk12_txt009_happy,12,On the twenty second of last march.,9,0012_000009,0012_000709,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000009.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Happy/0012_000709.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.8215839862823486,0.8316043615341187,,same_speaker_same_text,0.0,0.0003316089569125,-0.6486099362373352,0.9477423429489136,neutral,00025
spk12_txt009_sad,12,On the twenty second of last march.,9,0012_000009,0012_001059,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000009.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Sad/0012_001059.wav,Sad,epoch_00025,inferred,0.0,style,0.0,,,,,0.8044612407684326,0.7593990564346313,,same_speaker_same_text,0.0,0.0043861810117959,0.9978567361831664,0.9667311906814576,neutral,00025
spk12_txt009_surprise,12,On the twenty second of last march.,9,0012_000009,0012_001409,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000009.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Surprise/0012_001409.wav,Surprise,epoch_00025,inferred,0.0,style,0.0,,,,,0.8381246328353882,0.6933272480964661,,same_speaker_same_text,0.0,3.2694864785298705e-05,-0.5742918252944946,0.9697393774986268,neutral,00025
spk12_txt010_angry,12,A nauseous draught.,10,0012_000010,0012_000360,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000010.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000360.wav,Angry,epoch_00025,inferred,0.0,style,0.0,,,,,0.7042096257209778,0.7801612615585327,,same_speaker_same_text,0.0,0.000281854881905,-0.3238348364830017,0.3534766435623169,neutral,00025
spk12_txt010_happy,12,A nauseous draught.,10,0012_000010,0012_000710,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Neutral/0012_000010.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Happy/0012_000710.wav,Happy,epoch_00025,inferred,0.0,style,0.0,,,,,0.7513577938079834,0.6013410687446594,,same_speaker_same_text,0.0,0.0001978743384825,-0.5853983163833618,0.304420918226242,neutral,00025
